Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-February-2025,3319.95,3449.90,3311.75,3443.60,3408.051885574622626895,116198,10039,396008813.00,22902,19.71,138.15,123.65
3-February-2025,3447.50,3447.50,3270.20,3287.25,3301.650905175314624133,148590,12413,490592308.00,105270,70.85,177.30,-160.25
1-February-2025,3599.85,3628.80,3404.95,3447.30,3464.156127127692984109,159210,13607,551528297.00,89906,56.47,223.85,-152.55
31-January-2025,3484.00,3588.85,3484.00,3567.20,3554.945509457142125873,78142,6649,277790552.00,17948,22.97,104.85,83.20
30-January-2025,3493.95,3517.50,3396.05,3419.80,3444.450274764720470950,76611,7962,263882780.00,36454,47.58,121.45,-74.15
29-January-2025,3430.00,3452.00,3410.55,3449.15,3435.369061687544315764,33848,4329,116280372.00,13030,38.50,41.45,19.15
28-January-2025,3460.15,3480.00,3404.70,3414.35,3434.989442273724776534,74732,8036,256703631.00,24336,32.56,75.30,-45.80
27-January-2025,3454.60,3493.00,3402.00,3460.15,3444.200618544669428721,34274,3919,118046532.00,9729,28.39,91.00,5.55
24-January-2025,3523.55,3523.55,3446.60,3457.75,3478.750168789141619910,42953,4673,149422756.00,19818,46.14,76.95,-65.80
23-January-2025,3515.00,3525.65,3460.05,3503.70,3491.443053927315357561,34120,7546,119128037.00,12798,37.51,65.60,-11.30
22-January-2025,3552.20,3582.00,3491.00,3516.70,3531.909455189951452569,25954,2363,91667178.00,14566,56.12,91.00,-35.50
21-January-2025,3600.15,3643.55,3529.90,3536.05,3582.975494227459228200,222519,21480,797280124.00,69443,31.21,113.65,-64.10
20-January-2025,3576.00,3615.75,3558.75,3586.40,3579.510173146961281002,98298,4235,351858691.00,82869,84.30,57.00,10.40
17-January-2025,3513.50,3579.35,3511.30,3568.50,3555.288113082250260886,42164,4098,149905168.00,14673,34.80,68.05,55.00
16-January-2025,3550.80,3550.80,3484.20,3512.40,3517.296963518775380604,59839,5821,210471533.00,43682,73.00,66.60,-38.40
15-January-2025,3477.85,3525.65,3470.75,3501.15,3501.450830903277939781,28463,3692,99661795.00,10761,37.81,54.90,23.30
14-January-2025,3451.05,3492.00,3449.55,3465.35,3466.664799176946348718,98171,7043,340325950.00,30142,30.70,42.45,14.30
13-January-2025,3509.95,3534.75,3448.30,3463.75,3505.727029462738301559,72125,4860,252850562.00,44103,61.15,86.45,-46.20
10-January-2025,3483.10,3551.00,3483.10,3535.25,3528.670437675696732962,189958,6437,670299179.00,155507,81.86,67.90,52.15
